,ORIENTREF,EQ,37.65,1024073.70,27138.00,,,,,,,,,,,,,,
,ORISSAMINE,EQ,3912.90,28336553.75,7167.00,,,,,,,,,,,,,,
,OUDHSUG,EQ,27.30,37242.80,1360.00,,,,,,,,,,,,,,
,PAEL,EQ,13.05,82019.05,6387.00,,,,,,,,,,,,,,
,PAGEIND,EQ,3255.30,10444208.00,3184.00,,,,,,,,,,,,,,
,PANACEABIO,EQ,108.30,797903.95,7379.00,,,,,,,,,,,,,,
,PANAMAPET,EQ,138.40,48602.40,350.00,,,,,,,,,,,,,,
,PANASONIC,EQ,79.55,87700.70,1114.00,,,,,,,,,,,,,,
,PANCARBON,EQ,160.95,128947.20,802.00,,,,,,,,,,,,,,
,PANORAMUNI,EQ,8.75,73358.70,8374.00,,,,,,,,,,,,,,
,PANTALOONR,EQ,197.90,838928315.60,4196687.00,,,,,,,,,,,,,,
,PAPERPROD,EQ,67.45,639361.55,9393.00,,,,,,,,,,,,,,
,PARABDRUGS,EQ,16.15,13939580.15,819698.00,,,,,,,,,,,,,,
,PARACABLES,EQ,2.65,148057.75,56700.00,,,,,,,,,,,,,,
,PARAL,EQ,308.85,3483940.75,11479.00,,,,,,,,,,,,,,
,PARAPRINT,EQ,4.00,12637.00,3118.00,,,,,,,,,,,,,,
,PARASPETRO,BE,0.30,6089.20,20303.00,,,,,,,,,,,,,,
,PARRYSUGAR,EQ,62.50,17574.80,283.00,,,,,,,,,,,,,,
,PARSVNATH,EQ,39.60,3808521.15,96235.00,,,,,,,,,,,,,,
,PATELENG,EQ,76.90,13971978.95,180530.00,,,,,,,,,,,,,,
,PATINTLOG,EQ,21.25,657652.40,31433.00,,,,,,,,,,,,,,
,PATSPINLTD,EQ,7.95,7145.00,900.00,,,,,,,,,,,,,,
,PBAINFRA,BE,25.85,51659.35,2079.00,,,,,,,,,,,,,,
,PDPL,BE,80.00,14401.50,180.00,,,,,,,,,,,,,,
,PDUMJEPULP,EQ,14.10,2820.00,200.00,,,,,,,,,,,,,,
,PEACOCKIND,EQ,3.70,3798.70,1101.00,,,,,,,,,,,,,,
,PEARLPOLY,EQ,12.00,2400.00,200.00,,,,,,,,,,,,,,
,PEL,EQ,474.40,64410428.70,136885.00,,,,,,,,,,,,,,
,PENIND,EQ,25.50,855745.65,33010.00,,,,,,,,,,,,,,
,PENINLAND,EQ,73.80,38856067.95,527854.00,,,,,,,,,,,,,,
,PERIATEA,EQ,160.70,104845.05,650.00,,,,,,,,,,,,,,
,PERSISTENT,EQ,483.50,5407273.85,11242.00,,,,,,,,,,,,,,
,PETRONENGG,EQ,137.95,161090.50,1172.00,,,,,,,,,,,,,,
,PFIZER,EQ,1124.85,5817893.00,5145.00,,,,,,,,,,,,,,
,PFOCUS,EQ,48.35,8319617.55,172538.00,,,,,,,,,,,,,,
,PFS,EQ,17.30,26265434.25,1535131.00,,,,,,,,,,,,,,
,PGEL,EQ,275.00,17726162.70,63509.00,,,,,,,,,,,,,,
,PGHH,EQ,2464.50,805948.35,327.00,,,,,,,,,,,,,,
,PGIL,BE,111.00,352563.70,3193.00,,,,,,,,,,,,,,
,PHILIPCARB,EQ,92.85,2819498.30,30267.00,,,,,,,,,,,,,,
,PHOENIXLTD,EQ,219.05,2282203.25,10306.00,,,,,,,,,,,,,,
,PIDILITIND,EQ,208.50,23544329.45,112436.00,,,,,,,,,,,,,,
,PIIND,EQ,514.70,2646102.80,5170.00,,,,,,,,,,,,,,
,PILANIINV,BE,1541.20,462041.75,298.00,,,,,,,,,,,,,,
,PIONDIST,BE,41.90,8380.00,200.00,,,,,,,,,,,,,,
,PIONEEREMB,BE,9.25,2121.30,230.00,,,,,,,,,,,,,,
,PIPAVAVDOC,EQ,82.25,130333688.50,1583185.00,,,,,,,,,,,,,,
,PIRGLASS,EQ,86.20,2210231.55,25224.00,,,,,,,,,,,,,,
,PIRLIFE,BE,20.90,276239.30,13292.00,,,,,,,,,,,,,,
,PITTILAM,EQ,56.70,69139.60,1225.00,,,,,,,,,,,,,,
,PLASTIBLEN,EQ,76.85,41234.85,530.00,,,,,,,,,,,,,,
,PLETHICO,EQ,261.55,23596976.75,90200.00,,,,,,,,,,,,,,
,PNBGILTS,EQ,26.85,16877904.80,627546.00,,,,,,,,,,,,,,
,PNC,EQ,12.55,4837.15,391.00,,,,,,,,,,,,,,
,POCHIRAJU,EQ,13.90,89567.60,6461.00,,,,,,,,,,,,,,
,POLARIND,EQ,2.60,6370.00,2450.00,,,,,,,,,,,,,,
,POLARIS,EQ,114.55,19181001.25,166603.00,,,,,,,,,,,,,,
,POLYMED,EQ,338.70,158592.00,469.00,,,,,,,,,,,,,,
,POLYPLEX,EQ,204.75,7580408.40,37050.00,,,,,,,,,,,,,,
,PONDYOXIDE,EQ,21.50,29548.15,1375.00,,,,,,,,,,,,,,
,PONNIERODE,EQ,377.30,74636200.90,198117.00,,,,,,,,,,,,,,
,PPAP,EQ,59.05,186718.80,3158.00,,,,,,,,,,,,,,
,PRADIP,EQ,38.55,49826048.10,1338698.00,,,,,,,,,,,,,,
,PRAENG,EQ,12.50,5471192.85,412591.00,,,,,,,,,,,,,,
,PRAJIND,EQ,45.65,10683124.10,232607.00,,,,,,,,,,,,,,
,PRAKASH,EQ,48.80,8326185.75,169214.00,,,,,,,,,,,,,,
,PRAKASHCON,BE,146.75,608822.85,4147.00,,,,,,,,,,,,,,
,PRAKASHSTL,EQ,156.00,1693313.70,10751.00,,,,,,,,,,,,,,
,PRATIBHA,EQ,51.05,6951267.80,135956.00,,,,,,,,,,,,,,
,PRECOT,BE,99.95,71755.00,734.00,,,,,,,,,,,,,,
,PRECWIRE,EQ,80.00,39102.00,491.00,,,,,,,,,,,,,,
,PREMIER,EQ,80.30,549201.05,6863.00,,,,,,,,,,,,,,
,PRESTIGE,EQ,162.80,22681325.95,138215.00,,,,,,,,,,,,,,
,PRETAILDVR,EQ,146.25,8767398.25,61827.00,,,,,,,,,,,,,,
,PRICOL,EQ,17.75,220557.95,12386.00,,,,,,,,,,,,,,
,PRIMESECU,EQ,10.60,8785.00,825.00,,,,,,,,,,,,,,
,PRISMCEM,EQ,56.15,11707443.25,210620.00,,,,,,,,,,,,,,
,PRITHVI,EQ,17.00,72769.95,4317.00,,,,,,,,,,,,,,
,PROVOGE,EQ,13.60,3307465.95,239824.00,,,,,,,,,,,,,,
,PROZONECSC,EQ,32.95,4605911.95,141297.00,,,,,,,,,,,,,,
,PSB,EQ,65.95,3409885.20,51559.00,,,,,,,,,,,,,,
,PSL,EQ,56.45,2270533.65,40088.00,,,,,,,,,,,,,,
,PSUBNKBEES,EQ,331.99,128362.76,383.00,,,,,,,,,,,,,,
,PTC,EQ,70.20,76628971.65,1098981.00,,,,,,,,,,,,,,
,PTL,EQ,29.00,660992.00,22406.00,,,,,,,,,,,,,,
,PUNJABCHEM,EQ,65.25,104708.65,1593.00,,,,,,,,,,,,,,
,PUNJLLOYD,EQ,51.85,82629844.15,1597083.00,,,,,,,,,,,,,,
,PURVA,EQ,82.25,6174635.95,73978.00,,,,,,,,,,,,,,
,PVP,EQ,5.90,186021.20,31479.00,,,,,,,,,,,,,,
,PVR,EQ,235.65,17857245.15,75739.00,,,,,,,,,,,,,,
,QGOLDHALF,EQ,1510.90,5713499.35,3787.00,,,,,,,,,,,,,,
,QNIFTY,EQ,585.20,585.20,1.00,,,,,,,,,,,,,,
,QUINTEGRA,EQ,2.00,52265.00,26068.00,,,,,,,,,,,,,,
,RADAAN,EQ,1.75,9687.50,5610.00,,,,,,,,,,,,,,
,RADICO,EQ,133.40,22308438.20,168443.00,,,,,,,,,,,,,,
,RAINBOWPAP,EQ,79.45,4184483.50,52752.00,,,,,,,,,,,,,,
,RAINCOM,EQ,37.50,1633149.05,43480.00,,,,,,,,,,,,,,
,RAJESHEXPO,EQ,124.70,25687839.35,204968.00,,,,,,,,,,,,,,
,RAJOIL,EQ,3.80,6724159.35,1738300.00,,,,,,,,,,,,,,
,RAJPALAYAM,EQ,246.90,155787.85,621.00,,,,,,,,,,,,,,
,RAJRAYON,EQ,8.25,839.85,104.00,,,,,,,,,,,,,,
,RAJSREESUG,EQ,56.25,719176.15,12657.00,,,,,,,,,,,,,,
,RAJTV,EQ,168.70,40786528.90,221745.00,,,,,,,,,,,,,,
,RAJVIR,EQ,95.00,14250.60,150.00,,,,,,,,,,,,,,
,RALLIS,EQ,157.20,249170930.30,1645143.00,,,,,,,,,,,,,,
,RAMANEWS,EQ,12.20,282501.90,22930.00,,,,,,,,,,,,,,
,RAMCOIND,EQ,64.50,2531933.70,39236.00,,,,,,,,,,,,,,
,RAMCOSYS,EQ,111.70,178868.25,1587.00,,,,,,,,,,,,,,
,RAMKY,EQ,100.15,4630443.85,45924.00,,,,,,,,,,,,,,
,RAMSARUP,EQ,4.85,141178.85,29145.00,,,,,,,,,,,,,,
,RANASUG,EQ,3.90,432669.35,110270.00,,,,,,,,,,,,,,
,RANEHOLDIN,EQ,198.70,799118.55,4020.00,,,,,,,,,,,,,,
,RANKLIN,EQ,5.70,30407.80,5608.00,,,,,,,,,,,,,,
,RASOYPR,EQ,89.90,2067034.90,23008.00,,,,,,,,,,,,,,
,RATNAMANI,EQ,132.05,1240582.05,9392.00,,,,,,,,,,,,,,
,RAYMOND,EQ,406.50,91648894.10,227569.00,,,,,,,,,,,,,,
,RBL,EQ,108.50,149253.20,1360.00,,,,,,,,,,,,,,
,RBN,BE,42.55,710366.10,16776.00,,,,,,,,,,,,,,
,RCF,EQ,53.00,8422218.45,158617.00,,,,,,,,,,,,,,
,REDINGTON,EQ,81.05,2510472.45,30456.00,,,,,,,,,,,,,,
,REFEX,BE,2.95,5120.95,1741.00,,,,,,,,,,,,,,
,REIAGROLTD,EQ,11.00,20172377.85,1860970.00,,,,,,,,,,,,,,
,REISIXTEN,BE,3.85,63571.50,16301.00,,,,,,,,,,,,,,
,RELAXO,EQ,767.65,3234685.05,4224.00,,,,,,,,,,,,,,
,RELBANK,EQ,1122.18,216723.15,195.00,,,,,,,,,,,,,,
,RELGOLD,EQ,2943.80,30019654.75,10186.00,,,,,,,,,,,,,,
,RELGRNIFTY,EQ,550.00,19800.00,36.00,,,,,,,,,,,,,,
,RELIFIN,N2,1047.99,7335.93,7.00,,,,,,,,,,,,,,
,RELIFIN,N1,998.50,19970.00,20.00,,,,,,,,,,,,,,
,RELIFIN,N8,1010.00,10100.00,10.00,,,,,,,,,,,,,,
,RELIGARE,EQ,306.05,1028469.45,3318.00,,,,,,,,,,,,,,
,RELIGAREGO,EQ,3115.00,8129966.95,2613.00,,,,,,,,,,,,,,
,RELMEDIA,EQ,71.75,15552906.95,219577.00,,,,,,,,,,,,,,
,RENUKA,EQ,31.45,136571251.00,4386698.00,,,,,,,,,,,,,,
,REPRO,EQ,240.90,1313439.35,5458.00,,,,,,,,,,,,,,
,RESPONIND,EQ,94.90,150332.50,1600.00,,,,,,,,,,,,,,
,REVATHI,EQ,240.25,9379.35,39.00,,,,,,,,,,,,,,
,RICOAUTO,EQ,11.05,1755284.50,158154.00,,,,,,,,,,,,,,
,RIIL,EQ,402.90,46281124.40,115358.00,,,,,,,,,,,,,,
,RJL,EQ,64.60,1162365.50,17775.00,,,,,,,,,,,,,,
,RKDL,BE,11.40,291248.75,25261.00,,,,,,,,,,,,,,
,RKFORGE,EQ,119.80,481.15,4.00,,,,,,,,,,,,,,
,RMCL,EQ,2.70,10235.45,3737.00,,,,,,,,,,,,,,
,RML,EQ,155.15,259127.75,1655.00,,,,,,,,,,,,,,
,RMMIL,EQ,1.40,115432.70,78648.00,,,,,,,,,,,,,,
,ROHITFERRO,EQ,27.30,715194.30,26057.00,,,,,,,,,,,,,,
,ROHLTD,EQ,44.70,215031.30,4763.00,,,,,,,,,,,,,,
,ROLTA,EQ,65.65,50961888.65,771429.00,,,,,,,,,,,,,,
,ROSSELLIND,EQ,39.10,412215.30,10565.00,,,,,,,,,,,,,,
,RPGLIFE,EQ,73.05,7305.00,100.00,,,,,,,,,,,,,,
,RPPINFRA,EQ,43.30,461.75,11.00,,,,,,,,,,,,,,
,RSSOFTWARE,EQ,165.50,10699936.30,64196.00,,,,,,,,,,,,,,
,RSWM,EQ,102.50,260188.30,2536.00,,,,,,,,,,,,,,
,RUBYMILLS,EQ,709.75,335743.35,470.00,,,,,,,,,,,,,,
,RUCHINFRA,EQ,25.00,218547.40,8784.00,,,,,,,,,,,,,,
,RUCHIRA,EQ,12.75,98794.00,7620.00,,,,,,,,,,,,,,
,RUCHISOYA,EQ,65.55,6060325.40,93618.00,,,,,,,,,,,,,,
,RUPA,EQ,142.40,42866.20,304.00,,,,,,,,,,,,,,
,RUSHIL,EQ,284.25,14045329.35,49357.00,,,,,,,,,,,,,,
,SABERORGAN,EQ,129.30,813114.75,6300.00,,,,,,,,,,,,,,
,SABTN,EQ,95.05,798078.60,8293.00,,,,,,,,,,,,,,
,SADBHAV,EQ,141.35,8245236.95,58701.00,,,,,,,,,,,,,,
,SAGCEM,EQ,215.00,78263.20,364.00,,,,,,,,,,,,,,
,SAHPETRO,EQ,27.75,2750.00,100.00,,,,,,,,,,,,,,
,SAKHTISUG,EQ,29.00,1801205.30,62173.00,,,,,,,,,,,,,,
,SAKSOFT,EQ,45.00,95541.85,2104.00,,,,,,,,,,,,,,
,SAKTHIFIN,BE,11.65,1461.15,131.00,,,,,,,,,,,,,,
,SAKUMA,EQ,13.90,2998.50,215.00,,,,,,,,,,,,,,
,SALSTEEL,EQ,3.65,27164.55,7344.00,,,,,,,,,,,,,,
,SAMBANDAM,EQ,87.40,8550.05,103.00,,,,,,,,,,,,,,
,SAMTEL,BE,2.75,2739.00,996.00,,,,,,,,,,,,,,
,SANDESH,EQ,270.30,286988.20,1037.00,,,,,,,,,,,,,,
,SANGAMIND,EQ,63.95,1965979.65,30471.00,,,,,,,,,,,,,,
,SANGHIIND,EQ,24.50,1792820.95,72763.00,,,,,,,,,,,,,,
,SANGHVIFOR,EQ,39.50,596681.05,14826.00,,,,,,,,,,,,,,
,SANGHVIMOV,EQ,85.25,3229950.85,37841.00,,,,,,,,,,,,,,
,SANOFI,EQ,2172.15,566739.25,259.00,,,,,,,,,,,,,,
,SANWARIA,EQ,37.00,1679307.25,45754.00,,,,,,,,,,,,,,
,SARDAEN,EQ,142.10,12198253.75,83343.00,,,,,,,,,,,,,,
,SAREGAMA,EQ,92.05,24332540.75,260787.00,,,,,,,,,,,,,,
,SARLAPOLY,EQ,158.70,64319.25,400.00,,,,,,,,,,,,,,
,SASKEN,EQ,112.05,1999718.70,17864.00,,,,,,,,,,,,,,
,SATHAISPAT,EQ,42.05,1112097.25,26022.00,,,,,,,,,,,,,,
,SATYAMCOMP,EQ,108.75,110086262.60,1016662.00,,,,,,,,,,,,,,
,SAVERA,EQ,40.85,53316.75,1352.00,,,,,,,,,,,,,,
,SAYAJIHOTL,BE,116.50,11650.00,100.00,,,,,,,,,,,,,,
,SBBJ,EQ,405.15,3315699.60,8193.00,,,,,,,,,,,,,,
,SBIGETS,EQ,3099.85,27784136.85,8952.00,,,,,,,,,,,,,,
,SBIN,N3,10874.00,54370.00,5.00,,,,,,,,,,,,,,
,SBIN,N1,10639.00,223419.00,21.00,,,,,,,,,,,,,,
,SBIN,N5,11250.00,3483820.53,310.00,,,,,,,,,,,,,,
,SBT,EQ,515.40,4062714.80,7885.00,,,,,,,,,,,,,,
,SCHNEIDER,EQ,84.85,2044862.30,23900.00,,,,,,,,,,,,,,
,SCI,EQ,54.25,35083574.30,644731.00,,,,,,,,,,,,,,
,SEAMECLTD,EQ,82.50,2471381.20,29491.00,,,,,,,,,,,,,,
,SEINV,EQ,347.40,22740956.85,65632.00,,,,,,,,,,,,,,
,SELAN,EQ,305.20,3279235.75,10677.00,,,,,,,,,,,,,,
,SELMCL,EQ,5.20,8040760.05,1487649.00,,,,,,,,,,,,,,
,SEPOWER,EQ,11.30,15654.30,1375.00,,,,,,,,,,,,,,
,SERVALL,EQ,3.95,13316.10,3390.00,,,,,,,,,,,,,,
,SESHAPAPER,EQ,233.75,224506.40,974.00,,,,,,,,,,,,,,
,SGJHL,EQ,116.10,29534394.70,254699.00,,,,,,,,,,,,,,
,SGL,EQ,2.95,1770.00,600.00,,,,,,,,,,,,,,
,SHAHALLOYS,EQ,7.65,12140.30,1602.00,,,,,,,,,,,,,,
,SHAKTIPUMP,EQ,61.45,3771492.85,59914.00,,,,,,,,,,,,,,
,SHALPAINTS,EQ,655.15,3380298.85,5141.00,,,,,,,,,,,,,,
,SHANTIGEAR,EQ,59.75,8262273.75,139355.00,,,,,,,,,,,,,,
,SHARIABEES,EQ,119.00,12307.00,103.00,,,,,,,,,,,,,,
,SHARONBIO,EQ,357.25,2501804.30,6961.00,,,,,,,,,,,,,,
,SHARRESLTD,EQ,56.00,346.65,6.00,,,,,,,,,,,,,,
,SHASUNPHAR,EQ,143.30,17043185.70,118522.00,,,,,,,,,,,,,,
,SHILPAMED,EQ,285.40,1653558.65,5785.00,,,,,,,,,,,,,,
,SHILPI,EQ,21.10,441369.25,20782.00,,,,,,,,,,,,,,
,SHIV-VANI,EQ,132.85,6181946.60,45833.00,,,,,,,,,,,,,,
,SHIVAMAUTO,EQ,107.90,661145.10,6246.00,,,,,,,,,,,,,,
,SHIVTEX,BE,33.55,462477.45,13617.00,,,,,,,,,,,,,,
,SHLAKSHMI,EQ,84.60,209505.45,2476.00,,,,,,,,,,,,,,
,SHOPERSTOP,EQ,405.10,12554085.50,30880.00,,,,,,,,,,,,,,
,SHREEASHTA,BE,2.35,2570465.55,1098398.00,,,,,,,,,,,,,,
,SHREECEM,EQ,4324.90,19406342.10,4446.00,,,,,,,,,,,,,,
,SHREERAMA,EQ,3.55,115832.25,32514.00,,,,,,,,,,,,,,
,SHRENUJ,EQ,57.35,47776.50,822.00,,,,,,,,,,,,,,
,SHREYAS,EQ,29.75,56154.10,1868.00,,,,,,,,,,,,,,
,SHRINATRAJ,EQ,67.85,4071.00,60.00,,,,,,,,,,,,,,
,SHRIRAMCIT,EQ,833.75,2499320.65,3034.00,,,,,,,,,,,,,,
,SHRIRAMCIT,N7,1019.99,43501.37,43.00,,,,,,,,,,,,,,
,SHRIRAMCIT,N3,1078.25,12934.25,12.00,,,,,,,,,,,,,,
,SHRIRAMCIT,N8,998.99,9989.90,10.00,,,,,,,,,,,,,,
,SHRIRAMEPC,EQ,69.70,744337.40,10620.00,,,,,,,,,,,,,,
,SHYAMTEL,EQ,24.30,276526.90,11182.00,,,,,,,,,,,,,,
,SICAGEN,EQ,15.30,55211.50,3595.00,,,,,,,,,,,,,,
,SICAL,EQ,65.50,271056.55,4167.00,,,,,,,,,,,,,,
,SIGNETIND,BE,170.20,872639.25,5122.00,,,,,,,,,,,,,,
,SIL,BE,15.00,24034.25,1593.00,,,,,,,,,,,,,,
,SILINV,EQ,69.60,632811.55,9036.00,,,,,,,,,,,,,,
,SIMBHSUGAR,EQ,26.85,71815.00,2750.00,,,,,,,,,,,,,,
,SIMPLEX,EQ,43.65,275487.10,6394.00,,,,,,,,,,,,,,
,SIMPLEXCAS,EQ,52.25,4191.90,79.00,,,,,,,,,,,,,,
,SIMPLEXINF,EQ,186.85,1110581.05,5868.00,,,,,,,,,,,,,,
,SINTEX,EQ,65.55,90080672.55,1371539.00,,,,,,,,,,,,,,
,SIRPAPER,BE,45.80,48220.00,1050.00,,,,,,,,,,,,,,
,SITASHREE,EQ,5.50,13971.55,2537.00,,,,,,,,,,,,,,
,SITICABLE,BE,22.75,10499513.35,458774.00,,,,,,,,,,,,,,
,SIYSIL,EQ,310.30,569859.20,1802.00,,,,,,,,,,,,,,
,SJVN,EQ,19.90,5709496.30,286318.00,,,,,,,,,,,,,,
,SKFINDIA,EQ,625.15,771696.45,1237.00,,,,,,,,,,,,,,
,SKMEGGPROD,EQ,6.80,8994.90,1343.00,,,,,,,,,,,,,,
,SKSMICRO,BE,117.10,8555938.25,73410.00,,,,,,,,,,,,,,
,SKUMARSYNF,EQ,13.25,19365932.20,1449356.00,,,,,,,,,,,,,,
,SMARTLINK,EQ,50.35,95338.50,1905.00,,,,,,,,,,,,,,
,SMLISUZU,EQ,453.45,1154394.70,2549.00,,,,,,,,,,,,,,
,SMOBILITY,EQ,40.85,410534.85,10099.00,,,,,,,,,,,,,,
,SMPL,EQ,4.10,4485416.70,1137848.00,,,,,,,,,,,,,,
,SMSPHARMA,BE,191.70,10310.00,54.00,,,,,,,,,,,,,,
,SOBHA,EQ,358.05,17267682.95,47813.00,,,,,,,,,,,,,,
,SOFTTECHGR,EQ,3.10,2314.10,745.00,,,,,,,,,,,,,,
,SOLARINDS,EQ,969.20,7700768.60,7948.00,,,,,,,,,,,,,,
,SOMANYCERA,EQ,88.95,2929209.90,33048.00,,,,,,,,,,,,,,
,SOMATEX,EQ,5.00,29685.80,5889.00,,,,,,,,,,,,,,
,SONASTEER,EQ,12.80,468695.20,36474.00,,,,,,,,,,,,,,
,SONATSOFTW,BE,25.95,4831052.50,189368.00,,,,,,,,,,,,,,
,SOTL,EQ,507.25,582506.85,1149.00,,,,,,,,,,,,,,
,SOUISPAT,EQ,2.70,43579.00,16230.00,,,,,,,,,,,,,,
,SOUTHBANK,EQ,23.05,22249112.90,961817.00,,,,,,,,,,,,,,
,SPANCO,EQ,34.35,3713881.70,109917.00,,,,,,,,,,,,,,
,SPARC,E1,68.45,96972.75,1810.00,,,,,,,,,,,,,,
,SPARC,EQ,94.80,13867403.05,146009.00,,,,,,,,,,,,,,
,SPECIALITY,EQ,177.30,23316317.70,130133.00,,,,,,,,,,,,,,
,SPECTACLE,EQ,2.85,708.55,253.00,,,,,,,,,,,,,,
,SPENTEX,BE,6.90,18374.70,2663.00,,,,,,,,,,,,,,
,SPIC,EQ,15.25,2272379.80,149401.00,,,,,,,,,,,,,,
,SPMLINFRA,EQ,64.95,16775.05,263.00,,,,,,,,,,,,,,
,SPYL,EQ,45.10,4541388.10,100721.00,,,,,,,,,,,,,,
,SREINFRA,EQ,29.15,62067095.45,2165262.00,,,,,,,,,,,,,,
,SRF,EQ,225.65,8836386.80,39128.00,,,,,,,,,,,,,,
,SRGINFOTEC,EQ,0.35,11105.45,32172.00,,,,,,,,,,,,,,
,SRHHYPOLTD,EQ,45.60,75369.90,1650.00,,,,,,,,,,,,,,
,SRSLTD,EQ,36.90,6029113.75,162892.00,,,,,,,,,,,,,,
,SRTRANSFIN,NR,992.60,125178.80,126.00,,,,,,,,,,,,,,
,SRTRANSFIN,N4,1041.44,176201.66,170.00,,,,,,,,,,,,,,
,SRTRANSFIN,N1,621.50,296762.10,480.00,,,,,,,,,,,,,,
,SRTRANSFIN,NI,1031.00,1031.00,1.00,,,,,,,,,,,,,,
,SRTRANSFIN,NO,1050.01,3150.03,3.00,,,,,,,,,,,,,,
,SRTRANSFIN,NL,1068.36,460440.49,432.00,,,,,,,,,,,,,,
,SRTRANSFIN,NU,1000.01,500934.60,500.00,,,,,,,,,,,,,,
,SRTRANSFIN,NT,1000.00,1000.00,1.00,,,,,,,,,,,,,,
,SRTRANSFIN,NF,1275.01,38250.30,30.00,,,,,,,,,,,,,,
,SRTRANSFIN,NS,990.11,128916.10,130.00,,,,,,,,,,,,,,
,SSWL,EQ,201.25,299238.05,1475.00,,,,,,,,,,,,,,
,STAN,DR,102.55,1152643.55,11230.00,,,,,,,,,,,,,,
,STAR,EQ,842.35,67223475.65,78839.00,,,,,,,,,,,,,,
,STARPAPER,EQ,14.05,2767.25,206.00,,,,,,,,,,,,,,
,STCINDIA,EQ,230.45,16112121.25,69830.00,,,,,,,,,,,,,,
,STEL,EQ,13.45,106942.55,7963.00,,,,,,,,,,,,,,
,STER,EQ,100.40,213726196.20,2124911.00,,,,,,,,,,,,,,
,STERLINBIO,EQ,5.45,1910803.60,342944.00,,,,,,,,,,,,,,
,STERTOOLS,EQ,98.70,212285.95,2258.00,,,,,,,,,,,,,,
,STINDIA,EQ,16.25,1625.00,100.00,,,,,,,,,,,,,,
,STOREONE,EQ,37.65,487947.15,12727.00,,,,,,,,,,,,,,
,STRTECH,EQ,30.90,8457075.65,273623.00,,,,,,,,,,,,,,
,STYABS,EQ,640.30,773675.00,1203.00,,,,,,,,,,,,,,
,SUBEX,BE,14.20,3980569.00,278146.00,,,,,,,,,,,,,,
,SUBROS,EQ,30.15,1046537.00,34524.00,,,,,,,,,,,,,,
,SUDAR,EQ,133.30,31359372.25,235942.00,,,,,,,,,,,,,,
,SUDARSCHEM,EQ,442.00,93700.05,213.00,,,,,,,,,,,,,,
,SUJANATOW,EQ,7.70,37591677.25,4934742.00,,,,,,,,,,,,,,
,SUJANAUNI,EQ,2.65,2785344.30,1080915.00,,,,,,,,,,,,,,
,SUMEETINDS,EQ,19.10,6083030.20,313586.00,,,,,,,,,,,,,,
,SUMMITSEC,EQ,77.90,48841.25,636.00,,,,,,,,,,,,,,
,SUNCLAYLTD,EQ,316.00,186372.80,588.00,,,,,,,,,,,,,,
,SUNDARAM,EQ,15.05,306351.80,20379.00,,,,,,,,,,,,,,
,SUNDARMFIN,EQ,963.35,12428753.65,12953.00,,,,,,,,,,,,,,
,SUNDRMFAST,EQ,50.90,1529400.40,29966.00,,,,,,,,,,,,,,
,SUNFLAG,EQ,21.65,313060.60,14413.00,,,,,,,,,,,,,,
,SUNILHITEC,EQ,63.55,1854346.30,28901.00,,,,,,,,,,,,,,
,SUNTECK,EQ,318.80,6971357.15,21807.00,,,,,,,,,,,,,,
,SUNTV,EQ,337.10,508972208.45,1535287.00,,,,,,,,,,,,,,
,SUPER,EQ,231.65,160914.75,691.00,,,,,,,,,,,,,,
,SUPERSPIN,BE,7.10,99343.65,13957.00,,,,,,,,,,,,,,
,SUPPETRO,EQ,57.10,232552.00,4063.00,,,,,,,,,,,,,,
,SUPRAJIT,EQ,27.05,438623.90,16150.00,,,,,,,,,,,,,,
,SUPREMEIND,EQ,293.00,11097772.75,38054.00,,,,,,,,,,,,,,
,SUPREMEINF,EQ,278.05,264623.15,953.00,,,,,,,,,,,,,,
,SUPREMETEX,BE,6.15,21005.70,3418.00,,,,,,,,,,,,,,
,SURANACORP,EQ,85.20,55159.30,644.00,,,,,,,,,,,,,,
,SURANAIND,EQ,150.25,21604.90,144.00,,,,,,,,,,,,,,
,SURANAT&P,EQ,17.05,87311.40,5069.00,,,,,,,,,,,,,,
,SURANAVEL,EQ,20.00,1028813.70,52350.00,,,,,,,,,,,,,,
,SURYAJYOTI,EQ,12.20,268194.30,22038.00,,,,,,,,,,,,,,
,SURYALAXMI,EQ,78.85,223988.05,2818.00,,,,,,,,,,,,,,
,SURYAPHARM,BE,2.05,276411.70,133253.00,,,,,,,,,,,,,,
,SURYAROSNI,EQ,72.90,1367870.80,18999.00,,,,,,,,,,,,,,
,SUTLEJTEX,EQ,225.55,3632061.10,15754.00,,,,,,,,,,,,,,
,SUVEN,EQ,28.25,10500550.85,372105.00,,,,,,,,,,,,,,
,SUZLON,EQ,15.30,117702127.90,7680226.00,,,,,,,,,,,,,,
,SWANENERGY,EQ,133.60,34105631.90,252069.00,,,,,,,,,,,,,,
,SWARAJENG,EQ,430.60,504462.40,1163.00,,,,,,,,,,,,,,
,SWELECTES,EQ,138.65,750863.05,5392.00,,,,,,,,,,,,,,
,SYMPHONY,EQ,303.05,6851200.65,22576.00,,,,,,,,,,,,,,
,SYNCOM,EQ,14.65,4059432.05,275497.00,,,,,,,,,,,,,,
,SYNDIBANK,EQ,123.35,69125817.40,560112.00,,,,,,,,,,,,,,
,TAINWALCHM,EQ,23.40,23.40,1.00,,,,,,,,,,,,,,
,TAJGVK,EQ,72.75,974083.00,13342.00,,,,,,,,,,,,,,
